2025-02-25 02:59:01 status unpacked libyuv0:arm64 0.0~git20230123.b2528b0-1
2025-02-25 02:59:01 install libavif15:arm64 <none> 0.11.1-1
2025-02-25 02:59:01 status half-installed libavif15:arm64 0.11.1-1
2025-02-25 02:59:02 status unpacked libavif15:arm64 0.11.1-1
2025-02-25 02:59:02 install libbsd0:arm64 <none> 0.11.7-2
2025-02-25 02:59:02 status half-installed libbsd0:arm64 0.11.7-2
2025-02-25 02:59:02 status unpacked libbsd0:arm64 0.11.7-2
2025-02-25 02:59:02 install libde265-0:arm64 <none> 1.0.11-1+deb12u2
2025-02-25 02:59:02 status half-installed libde265-0:arm64 1.0.11-1+deb12u2
2025-02-25 02:59:02 status unpacked libde265-0:arm64 1.0.11-1+deb12u2
2025-02-25 02:59:02 install libdeflate0:arm64 <none> 1.14-1
2025-02-25 02:59:02 status half-installed libdeflate0:arm64 1.14-1
2025-02-25 02:59:02 status unpacked libdeflate0:arm64 1.14-1
2025-02-25 02:59:02 install libedit2:arm64 <none> 3.1-20221030-2
2025-02-25 02:59:02 status half-installed libedit2:arm64 3.1-20221030-2
2025-02-25 02:59:02 status unpacked libedit2:arm64 3.1-20221030-2
2025-02-25 02:59:02 install libexpat1:arm64 <none> 2.5.0-1+deb12u1
2025-02-25 02:59:02 status half-installed libexpat1:arm64 2.5.0-1+deb12u1
2025-02-25 02:59:02 status unpacked libexpat1:arm64 2.5.0-1+deb12u1
2025-02-25 02:59:02 install libpng16-16:arm64 <none> 1.6.39-2
2025-02-25 02:59:02 status half-installed libpng16-16:arm64 1.6.39-2
2025-02-25 02:59:02 status unpacked libpng16-16:arm64 1.6.39-2
2025-02-25 02:59:02 install libfreetype6:arm64 <none> 2.12.1+dfsg-5+deb12u3
2025-02-25 02:59:02 status half-installed libfreetype6:arm64 2.12.1+dfsg-5+deb12u3
2025-02-25 02:59:02 status unpacked libfreetype6:arm64 2.12.1+dfsg-5+deb12u3
2025-02-25 02:59:02 install libfontconfig1:arm64 <none> 2.14.1-4
2025-02-25 02:59:02 status half-installed libfontconfig1:arm64 2.14.1-4
2025-02-25 02:59:02 status unpacked libfontconfig1:arm64 2.14.1-4
2025-02-25 02:59:02 install libnuma1:arm64 <none> 2.0.16-1
2025-02-25 02:59:02 status half-installed libnuma1:arm64 2.0.16-1
2025-02-25 02:59:02 status unpacked libnuma1:arm64 2.0.16-1
2025-02-25 02:59:02 install libx265-199:arm64 <none> 3.5-2+b1
2025-02-25 02:59:02 status half-installed libx265-199:arm64 3.5-2+b1
2025-02-25 02:59:02 status unpacked libx265-199:arm64 3.5-2+b1
2025-02-25 02:59:02 install libheif1:arm64 <none> 1.15.1-1+deb12u1
2025-02-25 02:59:02 status half-installed libheif1:arm64 1.15.1-1+deb12u1
2025-02-25 02:59:02 status unpacked libheif1:arm64 1.15.1-1+deb12u1
2025-02-25 02:59:02 install libjbig0:arm64 <none> 2.1-6.1
2025-02-25 02:59:02 status half-installed libjbig0:arm64 2.1-6.1
2025-02-25 02:59:02 status unpacked libjbig0:arm64 2.1-6.1
2025-02-25 02:59:02 install liblerc4:arm64 <none> 4.0.0+ds-2
2025-02-25 02:59:02 status half-installed liblerc4:arm64 4.0.0+ds-2
2025-02-25 02:59:02 status unpacked liblerc4:arm64 4.0.0+ds-2
2025-02-25 02:59:02 install libwebp7:arm64 <none> 1.2.4-0.2+deb12u1
2025-02-25 02:59:02 status half-installed libwebp7:arm64 1.2.4-0.2+deb12u1
2025-02-25 02:59:02 status unpacked libwebp7:arm64 1.2.4-0.2+deb12u1
2025-02-25 02:59:02 install libtiff6:arm64 <none> 4.5.0-6+deb12u2
2025-02-25 02:59:02 status half-installed libtiff6:arm64 4.5.0-6+deb12u2
2025-02-25 02:59:02 status unpacked libtiff6:arm64 4.5.0-6+deb12u2
2025-02-25 02:59:02 install libxau6:arm64 <none> 1:1.0.9-1
2025-02-25 02:59:02 status half-installed libxau6:arm64 1:1.0.9-1
2025-02-25 02:59:02 status unpacked libxau6:arm64 1:1.0.9-1
2025-02-25 02:59:02 install libxdmcp6:arm64 <none> 1:1.1.2-3
2025-02-25 02:59:02 status half-installed libxdmcp6:arm64 1:1.1.2-3
2025-02-25 02:59:02 status unpacked libxdmcp6:arm64 1:1.1.2-3
2025-02-25 02:59:02 install libxcb1:arm64 <none> 1.15-1
2025-02-25 02:59:02 status half-installed libxcb1:arm64 1.15-1
2025-02-25 02:59:03 status unpacked libxcb1:arm64 1.15-1
2025-02-25 02:59:03 install libx11-data:all <none> 2:1.8.4-2+deb12u2
2025-02-25 02:59:03 status half-installed libx11-data:all 2:1.8.4-2+deb12u2
2025-02-25 02:59:03 status unpacked libx11-data:all 2:1.8.4-2+deb12u2
2025-02-25 02:59:03 install libx11-6:arm64 <none> 2:1.8.4-2+deb12u2
2025-02-25 02:59:03 status half-installed libx11-6:arm64 2:1.8.4-2+deb12u2
2025-02-25 02:59:03 status unpacked libx11-6:arm64 2:1.8.4-2+deb12u2
2025-02-25 02:59:03 install libxpm4:arm64 <none> 1:3.5.12-1.1+deb12u1
2025-02-25 02:59:03 status half-installed libxpm4:arm64 1:3.5.12-1.1+deb12u1
2025-02-25 02:59:03 status unpacked libxpm4:arm64 1:3.5.12-1.1+deb12u1
2025-02-25 02:59:03 install libgd3:arm64 <none> 2.3.3-9
2025-02-25 02:59:03 status half-installed libgd3:arm64 2.3.3-9
2025-02-25 02:59:03 status unpacked libgd3:arm64 2.3.3-9
2025-02-25 02:59:03 install libgeoip1:arm64 <none> 1.6.12-10
2025-02-25 02:59:03 status half-installed libgeoip1:arm64 1.6.12-10
2025-02-25 02:59:03 status unpacked libgeoip1:arm64 1.6.12-10
2025-02-25 02:59:03 install libicu72:arm64 <none> 72.1-3
2025-02-25 02:59:03 status half-installed libicu72:arm64 72.1-3
2025-02-25 02:59:03 status unpacked libicu72:arm64 72.1-3
2025-02-25 02:59:03 install libxml2:arm64 <none> 2.9.14+dfsg-1.3~deb12u1
2025-02-25 02:59:03 status half-installed libxml2:arm64 2.9.14+dfsg-1.3~deb12u1
2025-02-25 02:59:03 status unpacked libxml2:arm64 2.9.14+dfsg-1.3~deb12u1
2025-02-25 02:59:03 install libxslt1.1:arm64 <none> 1.1.35-1
2025-02-25 02:59:03 status half-installed libxslt1.1:arm64 1.1.35-1
2025-02-25 02:59:03 status unpacked libxslt1.1:arm64 1.1.35-1
2025-02-25 02:59:03 install nginx:arm64 <none> 1.27.4-1~bookworm
2025-02-25 02:59:03 status half-installed nginx:arm64 1.27.4-1~bookworm
2025-02-25 02:59:04 status unpacked nginx:arm64 1.27.4-1~bookworm
2025-02-25 02:59:04 install nginx-module-geoip:arm64 <none> 1.27.4-1~bookworm
2025-02-25 02:59:04 status half-installed nginx-module-geoip:arm64 1.27.4-1~bookworm
2025-02-25 02:59:04 status unpacked nginx-module-geoip:arm64 1.27.4-1~bookworm
2025-02-25 02:59:04 install nginx-module-image-filter:arm64 <none> 1.27.4-1~bookworm
2025-02-25 02:59:04 status half-installed nginx-module-image-filter:arm64 1.27.4-1~bookworm
2025-02-25 02:59:04 status unpacked nginx-module-image-filter:arm64 1.27.4-1~bookworm
2025-02-25 02:59:04 install nginx-module-njs:arm64 <none> 1.27.4+0.8.9-1~bookworm
2025-02-25 02:59:04 status half-installed nginx-module-njs:arm64 1.27.4+0.8.9-1~bookworm
2025-02-25 02:59:04 status unpacked nginx-module-njs:arm64 1.27.4+0.8.9-1~bookworm
2025-02-25 02:59:04 install nginx-module-xslt:arm64 <none> 1.27.4-1~bookworm
2025-02-25 02:59:04 status half-installed nginx-module-xslt:arm64 1.27.4-1~bookworm
2025-02-25 02:59:04 status unpacked nginx-module-xslt:arm64 1.27.4-1~bookworm
2025-02-25 02:59:04 startup packages configure
2025-02-25 02:59:04 configure libexpat1:arm64 2.5.0-1+deb12u1 <none>
2025-02-25 02:59:04 status unpacked libexpat1:arm64 2.5.0-1+deb12u1
2025-02-25 02:59:04 status half-configured libexpat1:arm64 2.5.0-1+deb12u1
2025-02-25 02:59:04 status installed libexpat1:arm64 2.5.0-1+deb12u1
2025-02-25 02:59:04 configure libaom3:arm64 3.6.0-1+deb12u1 <none>
2025-02-25 02:59:04 status unpacked libaom3:arm64 3.6.0-1+deb12u1
2025-02-25 02:59:04 status half-configured libaom3:arm64 3.6.0-1+deb12u1
2025-02-25 02:59:04 status installed libaom3:arm64 3.6.0-1+deb12u1
2025-02-25 02:59:04 configure libabsl20220623:arm64 20220623.1-1 <none>
2025-02-25 02:59:04 status unpacked libabsl20220623:arm64 20220623.1-1
2025-02-25 02:59:04 status half-configured libabsl20220623:arm64 20220623.1-1
2025-02-25 02:59:04 status installed libabsl20220623:arm64 20220623.1-1
2025-02-25 02:59:04 configure libxau6:arm64 1:1.0.9-1 <none>
2025-02-25 02:59:04 status unpacked libxau6:arm64 1:1.0.9-1
2025-02-25 02:59:04 status half-configured libxau6:arm64 1:1.0.9-1
2025-02-25 02:59:04 status installed libxau6:arm64 1:1.0.9-1
2025-02-25 02:59:04 configure libkeyutils1:arm64 1.6.3-2 <none>
2025-02-25 02:59:04 status unpacked libkeyutils1:arm64 1.6.3-2
2025-02-25 02:59:04 status half-configured libkeyutils1:arm64 1.6.3-2
2025-02-25 02:59:04 status installed libkeyutils1:arm64 1.6.3-2
2025-02-25 02:59:04 configure libpsl5:arm64 0.21.2-1 <none>
2025-02-25 02:59:04 status unpacked libpsl5:arm64 0.21.2-1
2025-02-25 02:59:04 status half-configured libpsl5:arm64 0.21.2-1
2025-02-25 02:59:04 status installed libpsl5:arm64 0.21.2-1
2025-02-25 02:59:04 configure libicu72:arm64 72.1-3 <none>
2025-02-25 02:59:04 status unpacked libicu72:arm64 72.1-3
2025-02-25 02:59:04 status half-configured libicu72:arm64 72.1-3
2025-02-25 02:59:04 status installed libicu72:arm64 72.1-3
2025-02-25 02:59:04 configure liblerc4:arm64 4.0.0+ds-2 <none>
2025-02-25 02:59:04 status unpacked liblerc4:arm64 4.0.0+ds-2
2025-02-25 02:59:04 status half-configured liblerc4:arm64 4.0.0+ds-2
2025-02-25 02:59:04 status installed liblerc4:arm64 4.0.0+ds-2
2025-02-25 02:59:04 configure nginx:arm64 1.27.4-1~bookworm <none>
2025-02-25 02:59:04 status unpacked nginx:arm64 1.27.4-1~bookworm
2025-02-25 02:59:04 status half-configured nginx:arm64 1.27.4-1~bookworm
2025-02-25 02:59:04 status installed nginx:arm64 1.27.4-1~bookworm
2025-02-25 02:59:04 configure libbrotli1:arm64 1.0.9-2+b6 <none>
2025-02-25 02:59:04 status unpacked libbrotli1:arm64 1.0.9-2+b6
2025-02-25 02:59:04 status half-configured libbrotli1:arm64 1.0.9-2+b6
2025-02-25 02:59:04 status installed libbrotli1:arm64 1.0.9-2+b6
2025-02-25 02:59:04 configure libnghttp2-14:arm64 1.52.0-1+deb12u2 <none>
2025-02-25 02:59:04 status unpacked libnghttp2-14:arm64 1.52.0-1+deb12u2
2025-02-25 02:59:04 status half-configured libnghttp2-14:arm64 1.52.0-1+deb12u2
2025-02-25 02:59:04 status installed libnghttp2-14:arm64 1.52.0-1+deb12u2
2025-02-25 02:59:04 configure libdeflate0:arm64 1.14-1 <none>
2025-02-25 02:59:04 status unpacked libdeflate0:arm64 1.14-1
2025-02-25 02:59:04 status half-configured libdeflate0:arm64 1.14-1
2025-02-25 02:59:04 status installed libdeflate0:arm64 1.14-1
2025-02-25 02:59:04 configure gettext-base:arm64 0.21-12 <none>
2025-02-25 02:59:04 status unpacked gettext-base:arm64 0.21-12
2025-02-25 02:59:04 status half-configured gettext-base:arm64 0.21-12
2025-02-25 02:59:04 status installed gettext-base:arm64 0.21-12
2025-02-25 02:59:04 configure libsvtav1enc1:arm64 1.4.1+dfsg-1 <none>
2025-02-25 02:59:04 status unpacked libsvtav1enc1:arm64 1.4.1+dfsg-1
2025-02-25 02:59:04 status half-configured libsvtav1enc1:arm64 1.4.1+dfsg-1
2025-02-25 02:59:04 status installed libsvtav1enc1:arm64 1.4.1+dfsg-1
2025-02-25 02:59:04 configure libjbig0:arm64 2.1-6.1 <none>
2025-02-25 02:59:04 status unpacked libjbig0:arm64 2.1-6.1
2025-02-25 02:59:04 status half-configured libjbig0:arm64 2.1-6.1
2025-02-25 02:59:04 status installed libjbig0:arm64 2.1-6.1
2025-02-25 02:59:04 configure librav1e0:arm64 0.5.1-6 <none>
2025-02-25 02:59:04 status unpacked librav1e0:arm64 0.5.1-6
2025-02-25 02:59:04 status half-configured librav1e0:arm64 0.5.1-6
2025-02-25 02:59:04 status installed librav1e0:arm64 0.5.1-6
2025-02-25 02:59:04 configure libkrb5support0:arm64 1.20.1-2+deb12u2 <none>
2025-02-25 02:59:04 status unpacked libkrb5support0:arm64 1.20.1-2+deb12u2
2025-02-25 02:59:04 status half-configured libkrb5support0:arm64 1.20.1-2+deb12u2
2025-02-25 02:59:04 status installed libkrb5support0:arm64 1.20.1-2+deb12u2
2025-02-25 02:59:04 configure libsasl2-modules-db:arm64 2.1.28+dfsg-10 <none>
2025-02-25 02:59:04 status unpacked libsasl2-modules-db:arm64 2.1.28+dfsg-10
2025-02-25 02:59:04 status half-configured libsasl2-modules-db:arm64 2.1.28+dfsg-10
2025-02-25 02:59:04 status installed libsasl2-modules-db:arm64 2.1.28+dfsg-10
2025-02-25 02:59:04 configure libjpeg62-turbo:arm64 1:2.1.5-2 <none>
2025-02-25 02:59:04 status unpacked libjpeg62-turbo:arm64 1:2.1.5-2
2025-02-25 02:59:04 status half-configured libjpeg62-turbo:arm64 1:2.1.5-2
2025-02-25 02:59:04 status installed libjpeg62-turbo:arm64 1:2.1.5-2
2025-02-25 02:59:04 configure libx11-data:all 2:1.8.4-2+deb12u2 <none>
2025-02-25 02:59:04 status unpacked libx11-data:all 2:1.8.4-2+deb12u2
2025-02-25 02:59:04 status half-configured libx11-data:all 2:1.8.4-2+deb12u2
2025-02-25 02:59:04 status installed libx11-data:all 2:1.8.4-2+deb12u2
2025-02-25 02:59:04 configure librtmp1:arm64 2.4+20151223.gitfa8646d.1-2+b2 <none>
2025-02-25 02:59:04 status unpacked librtmp1:arm64 2.4+20151223.gitfa8646d.1-2+b2
2025-02-25 02:59:04 status half-configured librtmp1:arm64 2.4+20151223.gitfa8646d.1-2+b2
2025-02-25 02:59:04 status installed librtmp1:arm64 2.4+20151223.gitfa8646d.1-2+b2
2025-02-25 02:59:04 configure libpng16-16:arm64 1.6.39-2 <none>
2025-02-25 02:59:04 status unpacked libpng16-16:arm64 1.6.39-2
2025-02-25 02:59:04 status half-configured libpng16-16:arm64 1.6.39-2
2025-02-25 02:59:04 status installed libpng16-16:arm64 1.6.39-2
2025-02-25 02:59:04 configure fonts-dejavu-core:all 2.37-6 <none>
2025-02-25 02:59:04 status unpacked fonts-dejavu-core:all 2.37-6
2025-02-25 02:59:04 status half-configured fonts-dejavu-core:all 2.37-6
2025-02-25 02:59:04 status installed fonts-dejavu-core:all 2.37-6
2025-02-25 02:59:04 configure libgav1-1:arm64 0.18.0-1+b1 <none>
2025-02-25 02:59:04 status unpacked libgav1-1:arm64 0.18.0-1+b1
2025-02-25 02:59:04 status half-configured libgav1-1:arm64 0.18.0-1+b1
2025-02-25 02:59:04 status installed libgav1-1:arm64 0.18.0-1+b1
2025-02-25 02:59:04 configure libk5crypto3:arm64 1.20.1-2+deb12u2 <none>
2025-02-25 02:59:04 status unpacked libk5crypto3:arm64 1.20.1-2+deb12u2
2025-02-25 02:59:04 status half-configured libk5crypto3:arm64 1.20.1-2+deb12u2
2025-02-25 02:59:04 status installed libk5crypto3:arm64 1.20.1-2+deb12u2
2025-02-25 02:59:04 configure libdav1d6:arm64 1.0.0-2+deb12u1 <none>
2025-02-25 02:59:04 status unpacked libdav1d6:arm64 1.0.0-2+deb12u1
2025-02-25 02:59:04 status half-configured libdav1d6:arm64 1.0.0-2+deb12u1
2025-02-25 02:59:04 status installed libdav1d6:arm64 1.0.0-2+deb12u1
2025-02-25 02:59:04 configure libsasl2-2:arm64 2.1.28+dfsg-10 <none>
2025-02-25 02:59:04 status unpacked libsasl2-2:arm64 2.1.28+dfsg-10
2025-02-25 02:59:04 status half-configured libsasl2-2:arm64 2.1.28+dfsg-10
2025-02-25 02:59:04 status installed libsasl2-2:arm64 2.1.28+dfsg-10
2025-02-25 02:59:04 configure libwebp7:arm64 1.2.4-0.2+deb12u1 <none>
2025-02-25 02:59:04 status unpacked libwebp7:arm64 1.2.4-0.2+deb12u1
2025-02-25 02:59:04 status half-configured libwebp7:arm64 1.2.4-0.2+deb12u1
2025-02-25 02:59:04 status installed libwebp7:arm64 1.2.4-0.2+deb12u1
2025-02-25 02:59:04 configure libnuma1:arm64 2.0.16-1 <none>
2025-02-25 02:59:04 status unpacked libnuma1:arm64 2.0.16-1
2025-02-25 02:59:04 status half-configured libnuma1:arm64 2.0.16-1
2025-02-25 02:59:04 status installed libnuma1:arm64 2.0.16-1
2025-02-25 02:59:04 configure libtiff6:arm64 4.5.0-6+deb12u2 <none>
2025-02-25 02:59:04 status unpacked libtiff6:arm64 4.5.0-6+deb12u2
2025-02-25 02:59:05 status half-configured libtiff6:arm64 4.5.0-6+deb12u2
2025-02-25 02:59:05 status installed libtiff6:arm64 4.5.0-6+deb12u2
2025-02-25 02:59:05 configure libgeoip1:arm64 1.6.12-10 <none>
2025-02-25 02:59:05 status unpacked libgeoip1:arm64 1.6.12-10
2025-02-25 02:59:05 status half-configured libgeoip1:arm64 1.6.12-10
2025-02-25 02:59:05 status installed libgeoip1:arm64 1.6.12-10
2025-02-25 02:59:05 configure libssh2-1:arm64 1.10.0-3+b1 <none>
2025-02-25 02:59:05 status unpacked libssh2-1:arm64 1.10.0-3+b1
2025-02-25 02:59:05 status half-configured libssh2-1:arm64 1.10.0-3+b1
2025-02-25 02:59:05 status installed libssh2-1:arm64 1.10.0-3+b1
2025-02-25 02:59:05 configure libkrb5-3:arm64 1.20.1-2+deb12u2 <none>
2025-02-25 02:59:05 status unpacked libkrb5-3:arm64 1.20.1-2+deb12u2
2025-02-25 02:59:05 status half-configured libkrb5-3:arm64 1.20.1-2+deb12u2
2025-02-25 02:59:05 status installed libkrb5-3:arm64 1.20.1-2+deb12u2
2025-02-25 02:59:05 configure libde265-0:arm64 1.0.11-1+deb12u2 <none>
2025-02-25 02:59:05 status unpacked libde265-0:arm64 1.0.11-1+deb12u2
2025-02-25 02:59:05 status half-configured libde265-0:arm64 1.0.11-1+deb12u2
2025-02-25 02:59:05 status installed libde265-0:arm64 1.0.11-1+deb12u2
2025-02-25 02:59:05 configure libbsd0:arm64 0.11.7-2 <none>
2025-02-25 02:59:05 status unpacked libbsd0:arm64 0.11.7-2
2025-02-25 02:59:05 status half-configured libbsd0:arm64 0.11.7-2
2025-02-25 02:59:05 status installed libbsd0:arm64 0.11.7-2
2025-02-25 02:59:05 configure libyuv0:arm64 0.0~git20230123.b2528b0-1 <none>
2025-02-25 02:59:05 status unpacked libyuv0:arm64 0.0~git20230123.b2528b0-1
2025-02-25 02:59:05 status half-configured libyuv0:arm64 0.0~git20230123.b2528b0-1
2025-02-25 02:59:05 status installed libyuv0:arm64 0.0~git20230123.b2528b0-1
2025-02-25 02:59:05 configure libxml2:arm64 2.9.14+dfsg-1.3~deb12u1 <none>
2025-02-25 02:59:05 status unpacked libxml2:arm64 2.9.14+dfsg-1.3~deb12u1
2025-02-25 02:59:05 status half-configured libxml2:arm64 2.9.14+dfsg-1.3~deb12u1
2025-02-25 02:59:05 status installed libxml2:arm64 2.9.14+dfsg-1.3~deb12u1
2025-02-25 02:59:05 configure libxdmcp6:arm64 1:1.1.2-3 <none>
2025-02-25 02:59:05 status unpacked libxdmcp6:arm64 1:1.1.2-3
2025-02-25 02:59:05 status half-configured libxdmcp6:arm64 1:1.1.2-3
2025-02-25 02:59:05 status installed libxdmcp6:arm64 1:1.1.2-3
2025-02-25 02:59:05 configure libxcb1:arm64 1.15-1 <none>
2025-02-25 02:59:05 status unpacked libxcb1:arm64 1.15-1
2025-02-25 02:59:05 status half-configured libxcb1:arm64 1.15-1
2025-02-25 02:59:05 status installed libxcb1:arm64 1.15-1
2025-02-25 02:59:05 configure libavif15:arm64 0.11.1-1 <none>
2025-02-25 02:59:05 status unpacked libavif15:arm64 0.11.1-1
2025-02-25 02:59:05 status half-configured libavif15:arm64 0.11.1-1
2025-02-25 02:59:05 status installed libavif15:arm64 0.11.1-1
2025-02-25 02:59:05 configure fontconfig-config:arm64 2.14.1-4 <none>
2025-02-25 02:59:05 status unpacked fontconfig-config:arm64 2.14.1-4
2025-02-25 02:59:05 status half-configured fontconfig-config:arm64 2.14.1-4
2025-02-25 02:59:05 status installed fontconfig-config:arm64 2.14.1-4
2025-02-25 02:59:05 configure libedit2:arm64 3.1-20221030-2 <none>
2025-02-25 02:59:05 status unpacked libedit2:arm64 3.1-20221030-2
2025-02-25 02:59:05 status half-configured libedit2:arm64 3.1-20221030-2
2025-02-25 02:59:05 status installed libedit2:arm64 3.1-20221030-2
2025-02-25 02:59:05 configure libldap-2.5-0:arm64 2.5.13+dfsg-5 <none>
2025-02-25 02:59:05 status unpacked libldap-2.5-0:arm64 2.5.13+dfsg-5
2025-02-25 02:59:05 status half-configured libldap-2.5-0:arm64 2.5.13+dfsg-5
2025-02-25 02:59:05 status installed libldap-2.5-0:arm64 2.5.13+dfsg-5
2025-02-25 02:59:05 configure libfreetype6:arm64 2.12.1+dfsg-5+deb12u3 <none>
2025-02-25 02:59:05 status unpacked libfreetype6:arm64 2.12.1+dfsg-5+deb12u3
2025-02-25 02:59:05 status half-configured libfreetype6:arm64 2.12.1+dfsg-5+deb12u3
2025-02-25 02:59:05 status installed libfreetype6:arm64 2.12.1+dfsg-5+deb12u3
2025-02-25 02:59:05 configure nginx-module-geoip:arm64 1.27.4-1~bookworm <none>
2025-02-25 02:59:05 status unpacked nginx-module-geoip:arm64 1.27.4-1~bookworm
2025-02-25 02:59:05 status half-configured nginx-module-geoip:arm64 1.27.4-1~bookworm
2025-02-25 02:59:05 status installed nginx-module-geoip:arm64 1.27.4-1~bookworm
2025-02-25 02:59:05 configure libgssapi-krb5-2:arm64 1.20.1-2+deb12u2 <none>
2025-02-25 02:59:05 status unpacked libgssapi-krb5-2:arm64 1.20.1-2+deb12u2
2025-02-25 02:59:05 status half-configured libgssapi-krb5-2:arm64 1.20.1-2+deb12u2
2025-02-25 02:59:05 status installed libgssapi-krb5-2:arm64 1.20.1-2+deb12u2
2025-02-25 02:59:05 configure libx265-199:arm64 3.5-2+b1 <none>
2025-02-25 02:59:05 status unpacked libx265-199:arm64 3.5-2+b1
2025-02-25 02:59:05 status half-configured libx265-199:arm64 3.5-2+b1
2025-02-25 02:59:05 status installed libx265-199:arm64 3.5-2+b1
2025-02-25 02:59:05 configure libxslt1.1:arm64 1.1.35-1 <none>
2025-02-25 02:59:05 status unpacked libxslt1.1:arm64 1.1.35-1
2025-02-25 02:59:05 status half-configured libxslt1.1:arm64 1.1.35-1
2025-02-25 02:59:05 status installed libxslt1.1:arm64 1.1.35-1
2025-02-25 02:59:05 configure libcurl4:arm64 7.88.1-10+deb12u8 <none>
2025-02-25 02:59:05 status unpacked libcurl4:arm64 7.88.1-10+deb12u8
2025-02-25 02:59:05 status half-configured libcurl4:arm64 7.88.1-10+deb12u8
2025-02-25 02:59:05 status installed libcurl4:arm64 7.88.1-10+deb12u8
2025-02-25 02:59:05 configure libx11-6:arm64 2:1.8.4-2+deb12u2 <none>
2025-02-25 02:59:05 status unpacked libx11-6:arm64 2:1.8.4-2+deb12u2
2025-02-25 02:59:05 status half-configured libx11-6:arm64 2:1.8.4-2+deb12u2
2025-02-25 02:59:05 status installed libx11-6:arm64 2:1.8.4-2+deb12u2
2025-02-25 02:59:05 configure curl:arm64 7.88.1-10+deb12u8 <none>
2025-02-25 02:59:05 status unpacked curl:arm64 7.88.1-10+deb12u8
2025-02-25 02:59:05 status half-configured curl:arm64 7.88.1-10+deb12u8
2025-02-25 02:59:05 status installed curl:arm64 7.88.1-10+deb12u8
2025-02-25 02:59:05 configure libfontconfig1:arm64 2.14.1-4 <none>
2025-02-25 02:59:05 status unpacked libfontconfig1:arm64 2.14.1-4
2025-02-25 02:59:05 status half-configured libfontconfig1:arm64 2.14.1-4
2025-02-25 02:59:05 status installed libfontconfig1:arm64 2.14.1-4
2025-02-25 02:59:05 configure libxpm4:arm64 1:3.5.12-1.1+deb12u1 <none>
2025-02-25 02:59:05 status unpacked libxpm4:arm64 1:3.5.12-1.1+deb12u1
2025-02-25 02:59:05 status half-configured libxpm4:arm64 1:3.5.12-1.1+deb12u1
2025-02-25 02:59:05 status installed libxpm4:arm64 1:3.5.12-1.1+deb12u1
2025-02-25 02:59:05 configure nginx-module-njs:arm64 1.27.4+0.8.9-1~bookworm <none>
2025-02-25 02:59:05 status unpacked nginx-module-njs:arm64 1.27.4+0.8.9-1~bookworm
2025-02-25 02:59:05 status half-configured nginx-module-njs:arm64 1.27.4+0.8.9-1~bookworm
2025-02-25 02:59:05 status installed nginx-module-njs:arm64 1.27.4+0.8.9-1~bookworm
2025-02-25 02:59:05 configure libheif1:arm64 1.15.1-1+deb12u1 <none>
2025-02-25 02:59:05 status unpacked libheif1:arm64 1.15.1-1+deb12u1
2025-02-25 02:59:05 status half-configured libheif1:arm64 1.15.1-1+deb12u1
2025-02-25 02:59:05 status installed libheif1:arm64 1.15.1-1+deb12u1
2025-02-25 02:59:05 configure nginx-module-xslt:arm64 1.27.4-1~bookworm <none>
2025-02-25 02:59:05 status unpacked nginx-module-xslt:arm64 1.27.4-1~bookworm
2025-02-25 02:59:05 status half-configured nginx-module-xslt:arm64 1.27.4-1~bookworm
2025-02-25 02:59:05 status installed nginx-module-xslt:arm64 1.27.4-1~bookworm
2025-02-25 02:59:05 configure libgd3:arm64 2.3.3-9 <none>
2025-02-25 02:59:05 status unpacked libgd3:arm64 2.3.3-9
2025-02-25 02:59:05 status half-configured libgd3:arm64 2.3.3-9
2025-02-25 02:59:05 status installed libgd3:arm64 2.3.3-9
2025-02-25 02:59:05 configure nginx-module-image-filter:arm64 1.27.4-1~bookworm <none>
2025-02-25 02:59:05 status unpacked nginx-module-image-filter:arm64 1.27.4-1~bookworm
2025-02-25 02:59:05 status half-configured nginx-module-image-filter:arm64 1.27.4-1~bookworm
2025-02-25 02:59:05 status installed nginx-module-image-filter:arm64 1.27.4-1~bookworm
2025-02-25 02:59:05 trigproc libc-bin:arm64 2.36-9+deb12u9 <none>
2025-02-25 02:59:05 status half-configured libc-bin:arm64 2.36-9+deb12u9
2025-02-25 02:59:05 status installed libc-bin:arm64 2.36-9+deb12u9
